time_s,reference_position_rad,load_torque_nm,true_position_rad,true_speed_rad_s,true_current_a,estimated_position_rad,estimated_speed_rad_s,estimated_current_a,position_estimation_error_rad,speed_estimation_error_rad_s,current_estimation_error_a,normalized_estimation_error_max,requested_voltage_v,applied_voltage_v,saturated
0.317,0.01,0.0,0.006248526213214885,0.020614552822484776,0.12574533431277518,0.006248526213214885,0.020614552822484776,0.12574533431277518,0.0,0.0,0.0,0.0,-0.3099932250267239,-0.3099932250267239,0
0.318,0.01,0.0,0.006269100554726615,0.020534119087727846,0.12487431701517074,0.006269100554726615,0.020534119087727846,0.12487431701517074,0.0,0.0,0.0,0.0,-0.3083024558964347,-0.3083024558964347,0
0.319,0.01,0.0,0.006289594430126109,0.020453621557679116,0.12400841977797745,0.006289594430126109,0.020453621557679116,0.12400841977797745,0.0,0.0,0.0,0.0,-0.3066143204234413,-0.3066143204234413,0
0.32,0.01,0.0,0.006310007778484933,0.020373065953935416,0.12314762711047433,0.006310007778484933,0.020373065953935416,0.12314762711047433,0.0,0.0,0.0,0.0,-0.3049289483504003,-0.3049289483504003,0
0.321,0.01,0.0,0.006330340544559977,0.020292457925635346,0.12229192329355129,0.006330340544559977,0.020292457925635346,0.12229192329355129,0.0,0.0,0.0,0.0,-0.303246466290231,-0.303246466290231,0
0.322,0.01,0.0,0.006350592678721251,0.02021180304995636,0.1214412923864201,0.006350592678721251,0.02021180304995636,0.1214412923864201,0.0,0.0,0.0,0.0,-0.3015669977801858,-0.3015669977801858,0
0.323,0.01,0.0,0.006370764136880167,0.0201311068326135,0.12059571823320395,0.006370764136880167,0.0201311068326135,0.12059571823320395,0.0,0.0,0.0,0.0,-0.2998906633351064,-0.2998906633351064,0
0.324,0.01,0.0,0.006390854880418331,0.02005037470835966,0.11975518446940737,0.006390854880418331,0.02005037470835966,0.11975518446940737,0.0,0.0,0.0,0.0,-0.2982175804998404,-0.2982175804998404,0
0.325,0.01,0.0,0.006410864876116829,0.019969612041487266,0.11891967452826854,0.006410864876116829,0.019969612041487266,0.11891967452826854,0.0,0.0,0.0,0.0,-0.2965478639008481,-0.2965478639008481,0
0.326,0.01,0.0,0.006430794096086018,0.019888824126331223,0.11808917164699577,0.006430794096086018,0.019888824126331223,0.11808917164699577,0.0,0.0,0.0,0.0,-0.294881625297017,-0.294881625297017,0
0.327,0.01,0.0,0.006450642517695822,0.01980801618777299,0.11726365887288992,0.006450642517695822,0.01980801618777299,0.11726365887288992,0.0,0.0,0.0,0.0,-0.2932189736296822,-0.2932189736296822,0
0.328,0.01,0.0,0.006470410123506531,0.019727193381745695,0.11644311906935477,0.006470410123506531,0.019727193381745695,0.11644311906935477,0.0,0.0,0.0,0.0,-0.29156001507187046,-0.29156001507187046,0
0.329,0.01,0.0,0.006490096901200103,0.019646360795740146,0.11562753492179682,0.006490096901200103,0.019646360795740146,0.11562753492179682,0.0,0.0,0.0,0.0,-0.2899048530767834,-0.2899048530767834,0
0.33,0.01,0.0,0.006509702843511978,0.019565523449311624,0.11481688894341657,0.006509702843511978,0.019565523449311624,0.11481688894341657,0.0,0.0,0.0,0.0,-0.28825358842552085,-0.28825358842552085,0
0.331,0.01,0.0,0.006529227948163394,0.019484686294587324,0.1140111634808928,0.006529227948163394,0.019484686294587324,0.1140111634808928,0.0,0.0,0.0,0.0,-0.28660631927406843,-0.28660631927406843,0
0.332,0.01,0.0,0.006548672217794213,0.019403854216774378,0.11321034071996154,0.006548672217794213,0.019403854216774378,0.11321034071996154,0.0,0.0,0.0,0.0,-0.2849631411995457,-0.2849631411995457,0
0.333,0.01,0.0,0.006568035659896261,0.019323032034668296,0.11241440269089162,0.006568035659896261,0.019323032034668296,0.11241440269089162,0.0,0.0,0.0,0.0,-0.2833241472457475,-0.2833241472457475,0
0.334,0.01,0.0,0.006587318286747159,0.019242224501161788,0.11162333127385816,0.006587318286747159,0.019242224501161788,0.11162333127385816,0.0,0.0,0.0,0.0,-0.2816894279679518,-0.2816894279679518,0
0.335,0.01,0.0,0.006606520115344685,0.01916143630375375,0.11083710820421587,0.006606520115344685,0.01916143630375375,0.11083710820421587,0.0,0.0,0.0,0.0,-0.2800590714770541,-0.2800590714770541,0
0.336,0.01,0.0,0.00662564116734163,0.019080672065058455,0.1100557150776735,0.00662564116734163,0.019080672065058455,0.1100557150776735,0.0,0.0,0.0,0.0,-0.2784331634829931,-0.2784331634829931,0
0.337,0.01,0.0,0.006644681468981171,0.018999936343314736,0.10927913335537137,0.006644681468981171,0.018999936343314736,0.10927913335537137,0.0,0.0,0.0,0.0,-0.27681178733750667,-0.27681178733750667,0
0.338,0.01,0.0,0.006663641051032745,0.018919233632895115,0.10850734436886307,0.006663641051032745,0.018919233632895115,0.10850734436886307,0.0,0.0,0.0,0.0,-0.2751950240762149,-0.2751950240762149,0
0.339,0.01,0.0,0.0066825199487284435,0.01883856836481479,0.10774032932500341,0.0066825199487284435,0.01883856836481479,0.10774032932500341,0.0,0.0,0.0,0.0,-0.2735829524600488,-0.2735829524600488,0
0.34,0.01,0.0,0.006701318201699905,0.018757944907240347,0.10697806931074354,0.006701318201699905,0.018757944907240347,0.10697806931074354,0.0,0.0,0.0,0.0,-0.271975649016019,-0.271975649016019,0
0.341,0.01,0.0,0.006720035853915723,0.018677367565998172,0.10622054529783519,0.006720035853915723,0.018677367565998172,0.10622054529783519,0.0,0.0,0.0,0.0,-0.2703731880773601,-0.2703731880773601,0
0.342,0.01,0.0,0.006738672953619357,0.018596840585082406,0.10546773814744524,0.006738672953619357,0.018596840585082406,0.10546773814744524,0.0,0.0,0.0,0.0,-0.26877564182303004,-0.26877564182303004,0
0.343,0.01,0.0,0.0067572295532675585,0.01851636814716242,0.10471962861468216,0.0067572295532675585,0.01851636814716242,0.10471962861468216,0.0,0.0,0.0,0.0,-0.2671830803165971,-0.2671830803165971,0
0.34400000000000003,0.01,0.0,0.006775705709469297,0.01843595437408968,0.10397619735303566,0.006775705709469297,0.01843595437408968,0.10397619735303566,0.0,0.0,0.0,0.0,-0.26559557154450975,-0.26559557154450975,0
0.34500000000000003,0.01,0.0,0.0067941014829251915,0.018355603327403963,0.10323742491873106,0.0067941014829251915,0.018355603327403963,0.10323742491873106,0.0,0.0,0.0,0.0,-0.26401318145377317,-0.26401318145377317,0
0.34600000000000003,0.01,0.0,0.006812416938367461,0.01827531900883881,0.10250329177499959,0.006812416938367461,0.01827531900883881,0.10250329177499959,0.0,0.0,0.0,0.0,-0.2624359739890174,-0.2624359739890174,0
0.34700000000000003,0.01,0.0,0.006830652144500363,0.018195105360826164,0.10177377829626616,0.006830652144500363,0.018195105360826164,0.10177377829626616,0.0,0.0,0.0,0.0,-0.26086401112899527,-0.26086401112899527,0
0.34800000000000003,0.01,0.0,0.006848807173941145,0.01811496626700013,0.10104886477225579,0.006848807173941145,0.01811496626700013,0.10104886477225579,0.0,0.0,0.0,0.0,-0.25929735292248957,-0.25929735292248957,0
0.34900000000000003,0.01,0.0,0.006866882103161499,0.01803490555269973,0.1003285314120201,0.006866882103161499,0.01803490555269973,0.1003285314120201,0.0,0.0,0.0,0.0,-0.2577360575236689,-0.2577360575236689,0
0.35000000000000003,0.01,0.0,0.006884877012429521,0.01795492698547066,0.09961275834788509,0.006884877012429521,0.01795492698547066,0.09961275834788509,0.0,0.0,0.0,0.0,-0.2561801812268687,-0.2561801812268687,0
0.35100000000000003,0.01,0.0,0.006902791985752162,0.017875034275565922,0.09890152563932156,0.006902791985752162,0.017875034275565922,0.09890152563932156,0.0,0.0,0.0,0.0,-0.25462977850083135,-0.25462977850083135,0
0.352,0.01,0.0,0.0069206271108181875,0.017795231076445307,0.09819481327673929,0.0069206271108181875,0.017795231076445307,0.09819481327673929,0.0,0.0,0.0,0.0,-0.2530849020224002,-0.2530849020224002,0
0.353,0.01,0.0,0.006938382478941635,0.01771552098527361,0.09749260118520646,0.006938382478941635,0.01771552098527361,0.09749260118520646,0.0,0.0,0.0,0.0,-0.25154560270967696,-0.25154560270967696,0
0.354,0.01,0.0,0.006956058185005766,0.017635907543417616,0.0967948692280952,0.006956058185005766,0.017635907543417616,0.0967948692280952,0.0,0.0,0.0,0.0,-0.2500119297546535,-0.2500119297546535,0
0.355,0.01,0.0,0.006973654327407516,0.017556394236941643,0.09610159721065481,0.006973654327407516,0.017556394236941643,0.09610159721065481,0.0,0.0,0.0,0.0,-0.2484839306553317,-0.2484839306553317,0
0.356,0.01,0.0,0.006991171008002441,0.017476984497101757,0.09541276488351354,0.006991171008002441,0.017476984497101757,0.09541276488351354,0.0,0.0,0.0,0.0,-0.24696165124731895,-0.24696165124731895,0
0.357,0.01,0.0,0.007008608332050151,0.01739768170083848,0.0947283519461103,0.007008608332050151,0.01739768170083848,0.0947283519461103,0.0,0.0,0.0,0.0,-0.24544513573492832,-0.24544513573492832,0
0.358,0.01,0.0,0.007025966408160247,0.01731848917126797,0.09404833805005734,0.007025966408160247,0.01731848917126797,0.09404833805005734,0.0,0.0,0.0,0.0,-0.24393442672178534,-0.24393442672178534,0
0.359,0.01,0.0,0.007043245348238736,0.017239410178171655,0.09337270280243504,0.007043245348238736,0.017239410178171655,0.09337270280243504,0.0,0.0,0.0,0.0,-0.24242956524093806,-0.24242956524093806,0
0.36,0.01,0.0,0.007060445267434944,0.0171604479384842,0.09270142576901999,0.007060445267434944,0.0171604479384842,0.09270142576901999,0.0,0.0,0.0,0.0,-0.24093059078449564,-0.24093059078449564,0
0.361,0.01,0.0,0.007077566284088911,0.017081605616779825,0.09203448647744734,0.007077566284088911,0.017081605616779825,0.09203448647744734,0.0,0.0,0.0,0.0,-0.2394375413327774,-0.2394375413327774,0
0.362,0.01,0.0,0.00709460851967927,0.017002886325756913,0.09137186442030863,0.00709460851967927,0.017002886325756913,0.09137186442030863,0.0,0.0,0.0,0.0,-0.23795045338301524,-0.23795045338301524,0
0.363,0.01,0.0,0.0071115720987716185,0.016924293126720797,0.09071353905818601,0.0071115720987716185,0.016924293126720797,0.09071353905818601,0.0,0.0,0.0,0.0,-0.23646936197757906,-0.23646936197757906,0
0.364,0.01,0.0,0.007128457148967363,0.016845829030064784,0.09005948982262407,0.007128457148967363,0.016845829030064784,0.09005948982262407,0.0,0.0,0.0,0.0,-0.2349943007317563,-0.2349943007317563,0
0.365,0.01,0.0,0.007145263800853047,0.01676749699574928,0.08940969611904018,0.007145263800853047,0.01676749699574928,0.08940969611904018,0.0,0.0,0.0,0.0,-0.23352530186108655,-0.23352530186108655,0
0.366,0.01,0.0,0.007161992187950156,0.016689299933779045,0.08876413732957436,0.007161992187950156,0.016689299933779045,0.08876413732957436,0.0,0.0,0.0,0.0,-0.23206239620824842,-0.23206239620824842,0
0.367,0.01,0.0,0.007178642446665401,0.016611240704678478,0.0881227928158798,0.007178642446665401,0.016611240704678478,0.0881227928158798,0.0,0.0,0.0,0.0,-0.23060561326952822,-0.23060561326952822,0
0.368,0.01,0.0,0.007195214716241475,0.01653332211996493,0.08748564192185483,0.007195214716241475,0.01653332211996493,0.08748564192185483,0.0,0.0,0.0,0.0,-0.22915498122084177,-0.22915498122084177,0
0.369,0.01,0.0,0.007211709138708281,0.016455546942620015,0.08685266397631754,0.007211709138708281,0.016455546942620015,0.08685266397631754,0.0,0.0,0.0,0.0,-0.2277105269433557,-0.2277105269433557,0
0.37,0.01,0.0,0.007228125858834631,0.01637791788755883,0.08622383829562366,0.007228125858834631,0.01637791788755883,0.08622383829562366,0.0,0.0,0.0,0.0,-0.22627227604867794,-0.22627227604867794,0
0.371,0.01,0.0,0.007244465024080413,0.016300437622097118,0.08559914418622916,0.007244465024080413,0.016300437622097118,0.08559914418622916,0.0,0.0,0.0,0.0,-0.2248402529036575,-0.2248402529036575,0
0.372,0.01,0.0,0.007260726784549228,0.01622310876641628,0.08497856094719787,0.007260726784549228,0.01622310876641628,0.08497856094719787,0.0,0.0,0.0,0.0,-0.22341448065476754,-0.22341448065476754,0
0.373,0.01,0.0,0.00727691129294148,0.01614593389402623,0.08436206787265556,0.00727691129294148,0.01614593389402623,0.08436206787265556,0.0,0.0,0.0,0.0,-0.2219949812521005,-0.2219949812521005,0
0.374,0.01,0.0,0.00729301870450794,0.016068915532226082,0.0837496442541911,0.00729301870450794,0.016068915532226082,0.0837496442541911,0.0,0.0,0.0,0.0,-0.22058177547296864,-0.22058177547296864,0
0.375,0.01,0.0,0.007309049177003767,0.0159920561625626,0.08314126938320565,0.007309049177003767,0.0159920561625626,0.08314126938320565,0.0,0.0,0.0,0.0,-0.21917488294513543,-0.21917488294513543,0
0.376,0.01,0.0,0.007325002870642979,0.015915358221286396,0.08253692255321078,0.007325002870642979,0.015915358221286396,0.08253692255321078,0.0,0.0,0.0,0.0,-0.21777432216964687,-0.21777432216964687,0
0.377,0.01,0.0,0.007340879948053385,0.015838824099805856,0.08193658306207625,0.007340879948053385,0.015838824099805856,0.08193658306207625,0.0,0.0,0.0,0.0,-0.21638011054330342,-0.21638011054330342,0
0.378,0.01,0.0,0.007356680574231968,0.015762456145138753,0.08134023021422859,0.007356680574231968,0.015762456145138753,0.08134023021422859,0.0,0.0,0.0,0.0,-0.21499226438076935,-0.21499226438076935,0
0.379,0.01,0.0,0.007372404916500726,0.015686256660361553,0.08074784332280092,0.007372404916500726,0.015686256660361553,0.08074784332280092,0.0,0.0,0.0,0.0,-0.2136107989363074,-0.2136107989363074,0
0.38,0.01,0.0,0.0073880531444629445,0.015610227905056331,0.08015940171173515,0.0073880531444629445,0.015610227905056331,0.08015940171173515,0.0,0.0,0.0,0.0,-0.21223572842517413,-0.21223572842517413,0
0.381,0.01,0.0,0.00740362542995993,0.015534372095755342,0.07957488471783712,0.00740362542995993,0.015534372095755342,0.07957488471783712,0.0,0.0,0.0,0.0,-0.21086706604464833,-0.21086706604464833,0
0.382,0.01,0.0,0.007419121947028182,0.015458691406383169,0.07899427169278576,0.007419121947028182,0.015458691406383169,0.07899427169278576,0.0,0.0,0.0,0.0,-0.2095048239947248,-0.2095048239947248,0
0.383,0.01,0.0,0.007434542871857004,0.01538318796869645,0.07841754200509675,0.007434542871857004,0.01538318796869645,0.07841754200509675,0.0,0.0,0.0,0.0,-0.2081490134984696,-0.2081490134984696,0
0.384,0.01,0.0,0.0074498883827465515,0.015307863872721175,0.0778446750420416,0.0074498883827465515,0.015307863872721175,0.0778446750420416,0.0,0.0,0.0,0.0,-0.20679964482203328,-0.20679964482203328,0
0.385,0.01,0.0,0.007465158660066327,0.0152327211671875,0.07727565021152297,0.007465158660066327,0.0152327211671875,0.07727565021152297,0.0,0.0,0.0,0.0,-0.20545672729433928,-0.20545672729433928,0
0.386,0.01,0.0,0.007480353886214092,0.0151577618599621,0.07671044694390684,0.007480353886214092,0.0151577618599621,0.07671044694390684,0.0,0.0,0.0,0.0,-0.2041202693264479,-0.2041202693264479,0
0.387,0.01,0.0,0.007495474245575223,0.015082987918478001,0.07614904469381231,0.007495474245575223,0.015082987918478001,0.07614904469381231,0.0,0.0,0.0,0.0,-0.20279027843059705,-0.20279027843059705,0
0.388,0.01,0.0,0.007510519924482489,0.015008401270161908,0.07559142294185983,0.007510519924482489,0.015008401270161908,0.07559142294185983,0.0,0.0,0.0,0.0,-0.20146676123893048,-0.20146676123893048,0
0.389,0.01,0.0,0.007525491111176264,0.014934003802859001,0.07503756119637843,0.007525491111176264,0.014934003802859001,0.07503756119637843,0.0,0.0,0.0,0.0,-0.2001497235219203,-0.2001497235219203,0
0.39,0.01,0.0,0.007540387995765147,0.01485979736525518,0.07448743899507276,0.007540387995765147,0.01485979736525518,0.07448743899507276,0.0,0.0,0.0,0.0,-0.198839170206476,-0.198839170206476,0
0.391,0.01,0.0,0.007555210770187025,0.01478578376729674,0.07394103590665072,0.007555210770187025,0.01478578376729674,0.07394103590665072,0.0,0.0,0.0,0.0,-0.19753510539375618,-0.19753510539375618,0
0.392,0.01,0.0,0.007569959628170528,0.014711964780607482,0.07339833153241199,0.007569959628170528,0.014711964780607482,0.07339833153241199,0.0,0.0,0.0,0.0,-0.1962375323766894,-0.1962375323766894,0
0.393,0.01,0.0,0.0075846347651969265,0.014638342138903233,0.07285930550779861,0.0075846347651969265,0.014638342138903233,0.07285930550779861,0.0,0.0,0.0,0.0,-0.194946453657189,-0.194946453657189,0
0.394,0.01,0.0,0.007599236378462423,0.014564917538403754,0.07232393750390795,0.007599236378462423,0.014564917538403754,0.07232393750390795,0.0,0.0,0.0,0.0,-0.19366187096310394,-0.19366187096310394,0
0.395,0.01,0.0,0.007613764666840862,0.014491692638242052,0.07179220722896879,0.007613764666840862,0.014491692638242052,0.07179220722896879,0.0,0.0,0.0,0.0,-0.1923837852648589,-0.1923837852648589,0
0.396,0.01,0.0,0.007628219830846848,0.014418669060871069,0.0712640944297812,0.007628219830846848,0.014418669060871069,0.0712640944297812,0.0,0.0,0.0,0.0,-0.19111219679184366,-0.19111219679184366,0
0.397,0.01,0.0,0.007642602072599266,0.014345848392467723,0.0707395788931208,0.007642602072599266,0.014345848392467723,0.0707395788931208,0.0,0.0,0.0,0.0,-0.18984710504850266,-0.18984710504850266,0
0.398,0.01,0.0,0.007656911595785207,0.014273232183334324,0.07021864044710803,0.007656911595785207,0.014273232183334324,0.07021864044710803,0.0,0.0,0.0,0.0,-0.18858850883017286,-0.18858850883017286,0
0.399,0.01,0.0,0.0076711486056242955,0.014200821948297339,0.0697012589625431,0.0076711486056242955,0.014200821948297339,0.0697012589625431,0.0,0.0,0.0,0.0,-0.18733640623865266,-0.18733640623865266,0
0.4,0.01,0.0,0.007685313308833408,0.014128619167103496,0.06918741435420707,0.007685313308833408,0.014128619167103496,0.06918741435420707,0.0,0.0,0.0,0.0,-0.18609079469749634,-0.18609079469749634,0
0.401,0.01,0.0,0.00769940591359179,0.014056625284813223,0.0686770865821298,0.00769940591359179,0.014056625284813223,0.0686770865821298,0.0,0.0,0.0,0.0,-0.184851670967066,-0.184851670967066,0
0.402,0.01,0.0,0.007713426629506572,0.013984841712191429,0.06817025565282533,0.007713426629506572,0.013984841712191429,0.06817025565282533,0.0,0.0,0.0,0.0,-0.1836190311593242,-0.1836190311593242,0
0.403,0.01,0.0,0.00772737566757866,0.013913269826095599,0.06766690162049517,0.00772737566757866,0.013913269826095599,0.06766690162049517,0.0,0.0,0.0,0.0,-0.18239287075237165,-0.18239287075237165,0
0.404,0.01,0.0,0.007741253240169024,0.01384191096986121,0.06716700458820012,0.007741253240169024,0.01384191096986121,0.06716700458820012,0.0,0.0,0.0,0.0,-0.1811731846047433,-0.1811731846047433,0
0.405,0.01,0.0,0.007755059560965369,0.013770766453684469,0.06667054470900126,0.007755059560965369,0.013770766453684469,0.06667054470900126,0.0,0.0,0.0,0.0,-0.17995996696946825,-0.17995996696946825,0
0.406,0.01,0.0,0.007768794844949187,0.01369983755500236,0.0661775021870705,0.007768794844949187,0.01369983755500236,0.0661775021870705,0.0,0.0,0.0,0.0,-0.1787532115078747,-0.1787532115078747,0
0.40700000000000003,0.01,0.0,0.007782459308363183,0.013629125518869991,0.0656878572787713,0.007782459308363183,0.013629125518869991,0.0656878572787713,0.0,0.0,0.0,0.0,-0.1775529113031764,-0.1775529113031764,0
0.40800000000000003,0.01,0.0,0.007796053168679082,0.013558631558335267,0.0652015902937101,0.007796053168679082,0.013558631558335267,0.0652015902937101,0.0,0.0,0.0,0.0,-0.17635905887381043,-0.17635905887381043,0
0.40900000000000003,0.01,0.0,0.007809576644565807,0.013488356854810838,0.0647186815957591,0.007809576644565807,0.013488356854810838,0.0647186815957591,0.0,0.0,0.0,0.0,-0.17517164618657244,-0.17517164618657244,0
0.41000000000000003,0.01,0.0,0.007823029955858036,0.013418302558443387,0.06423911160405046,0.007823029955858036,0.013418302558443387,0.06423911160405046,0.0,0.0,0.0,0.0,-0.17399066466950153,-0.17399066466950153,0
0.41100000000000003,0.01,0.0,0.007836413323525105,0.013348469788480173,0.06376286079394315,0.007836413323525105,0.013348469788480173,0.06376286079394315,0.0,0.0,0.0,0.0,-0.17281610522455537,-0.17281610522455537,0
0.41200000000000003,0.01,0.0,0.007849726969640305,0.013278859633632924,0.06328990969796222,0.007849726969640305,0.013278859633632924,0.06328990969796222,0.0,0.0,0.0,0.0,-0.17164795824006873,-0.17164795824006873,0
0.41300000000000003,0.01,0.0,0.007862971117350522,0.013209473152438995,0.06282023890671141,0.007862971117350522,0.013209473152438995,0.06282023890671141,0.0,0.0,0.0,0.0,-0.17048621360299787,-0.17048621360299787,0
0.41400000000000003,0.01,0.0,0.007876145990846238,0.013140311373619835,0.0623538290697595,0.007876145990846238,0.013140311373619835,0.0623538290697595,0.0,0.0,0.0,0.0,-0.1693308607109527,-0.1693308607109527,0
0.41500000000000004,0.01,0.0,0.007889251815331897,0.013071375296436769,0.0618906608965008,0.007889251815331897,0.013071375296436769,0.0618906608965008,0.0,0.0,0.0,0.0,-0.1681818884840176,-0.1681818884840176,0
0.41600000000000004,0.01,0.0,0.007902288816996629,0.013002665891044077,0.061430715156990244,0.007902288816996629,0.013002665891044077,0.061430715156990244,0.0,0.0,0.0,0.0,-0.1670392853763749,-0.1670392853763749,0
0.417,0.01,0.0,0.007915257222985299,0.012934184098839363,0.06097397268275373,0.007915257222985299,0.012934184098839363,0.06097397268275373,0.0,0.0,0.0,0.0,-0.16590303938771989,-0.16590303938771989,0
0.418,0.01,0.0,0.007928157261369946,0.012865930832811259,0.060520414367573876,0.007928157261369946,0.012865930832811259,0.060520414367573876,0.0,0.0,0.0,0.0,-0.16477313807448812,-0.16477313807448812,0
0.419,0.01,0.0,0.00794098916112153,0.012797906977884414,0.06007002116825185,0.00794098916112153,0.012797906977884414,0.06007002116825185,0.0,0.0,0.0,0.0,-0.16364956856087076,-0.16364956856087076,0
0.42,0.01,0.0,0.007953753152082054,0.012730113391261818,0.059622774105345624,0.007953753152082054,0.012730113391261818,0.059622774105345624,0.0,0.0,0.0,0.0,-0.16253231754965825,-0.16253231754965825,0
0.421,0.01,0.0,0.007966449464936997,0.012662550902764426,0.059178654263885126,0.007966449464936997,0.012662550902764426,0.059178654263885126,0.0,0.0,0.0,0.0,-0.16142137133287981,-0.16142137133287981,0
0.422,0.01,0.0,0.007979078331188114,0.01259522031516811,0.05873764279406465,0.007979078331188114,0.01259522031516811,0.05873764279406465,0.0,0.0,0.0,0.0,-0.16031671580225915,-0.16031671580225915,0
0.423,0.01,0.0,0.007991639983126549,0.012528122404537937,0.058299720911912996,0.007991639983126549,0.012528122404537937,0.058299720911912996,0.0,0.0,0.0,0.0,-0.15921833645949324,-0.15921833645949324,0
0.424,0.01,0.0,0.008004134653806297,0.012461257920559781,0.057864869899941766,0.008004134653806297,0.012461257920559781,0.057864869899941766,0.0,0.0,0.0,0.0,-0.15812621842634922,-0.15812621842634922,0
0.425,0.01,0.0,0.008016562577017985,0.012394627586869255,0.05743307110777215,0.008016562577017985,0.012394627586869255,0.05743307110777215,0.0,0.0,0.0,0.0,-0.15704034645457465,-0.15704034645457465,0
0.426,0.01,0.0,0.008028923987262985,0.012328232101377994,0.057004305952740614,0.008028923987262985,0.012328232101377994,0.057004305952740614,0.0,0.0,0.0,0.0,-0.1559607049356444,-0.1559607049356444,0
0.427,0.01,0.0,0.008041219119727857,0.012262072136597291,0.056578555920484004,0.008041219119727857,0.012262072136597291,0.056578555920484004,0.0,0.0,0.0,0.0,-0.15488727791032897,-0.15488727791032897,0
0.428,0.01,0.0,0.008053448210259103,0.012196148339959065,0.05615580256550425,0.008053448210259103,0.012196148339959065,0.05615580256550425,0.0,0.0,0.0,0.0,-0.15382004907809765,-0.15382004907809765,0
0.429,0.01,0.0,0.008065611495338253,0.012130461334134205,0.05573602751171322,0.008065611495338253,0.012130461334134205,0.05573602751171322,0.0,0.0,0.0,0.0,-0.1527590018063485,-0.1527590018063485,0
0.43,0.01,0.0,0.008077709212057254,0.012065011717348275,0.05531921245295798,0.008077709212057254,0.012065011717348275,0.05531921245295798,0.0,0.0,0.0,0.0,-0.1517041191394819,-0.1517041191394819,0
0.431,0.01,0.0,0.008089741598094191,0.011999800063694577,0.054905339153526925,0.008089741598094191,0.011999800063694577,0.054905339153526925,0.0,0.0,0.0,0.0,-0.15065538380780374,-0.15065538380780374,0
0.432,0.01,0.0,0.008101708891689307,0.011934826923444615,0.054494389448637055,0.008101708891689307,0.011934826923444615,0.054494389448637055,0.0,0.0,0.0,0.0,-0.1496127782362846,-0.1496127782362846,0
0.433,0.01,0.0,0.008113611331621326,0.011870092823355933,0.05408634524490281,0.008113611331621326,0.011870092823355933,0.05408634524490281,0.0,0.0,0.0,0.0,-0.14857628455313865,-0.14857628455313865,0
0.434,0.01,0.0,0.008125449157184108,0.01180559826697734,0.0536811885207868,0.008125449157184108,0.01180559826697734,0.0536811885207868,0.0,0.0,0.0,0.0,-0.147545884598272,-0.147545884598272,0
0.435,0.01,0.0,0.008137222608163582,0.01174134373495156,0.05327890132703275,0.008137222608163582,0.01174134373495156,0.05327890132703275,0.0,0.0,0.0,0.0,-0.1465215599315668,-0.1465215599315668,0
0.436,0.01,0.0,0.00814893192481499,0.011677329685315268,0.05287946578708103,0.00814893192481499,0.011677329685315268,0.05287946578708103,0.0,0.0,0.0,0.0,-0.14550329184101862,-0.14550329184101862,0
0.437,0.01,0.0,0.008160577347840432,0.01161355655379657,0.05248286409746707,0.008160577347840432,0.01161355655379657,0.05248286409746707,0.0,0.0,0.0,0.0,-0.14449106135072576,-0.14449106135072576,0
0.438,0.01,0.0,0.008172159118366702,0.011550024754109881,0.05208907852820305,0.008172159118366702,0.011550024754109881,0.05208907852820305,0.0,0.0,0.0,0.0,-0.1434848492287326,-0.1434848492287326,0
0.439,0.01,0.0,0.00818367747792343,0.011486734678248272,0.05169809142314309,0.00818367747792343,0.011486734678248272,0.05169809142314309,0.0,0.0,0.0,0.0,-0.1424846359947436,-0.1424846359947436,0
0.44,0.01,0.0,0.008195132668421496,0.011423686696773244,0.051309885200332396,0.008195132668421496,0.011423686696773244,0.051309885200332396,0.0,0.0,0.0,0.0,-0.14149040192767348,-0.14149040192767348,0
0.441,0.01,0.0,0.008206524932131745,0.011360881159101959,0.05092444235234047,0.008206524932131745,0.011360881159101959,0.05092444235234047,0.0,0.0,0.0,0.0,-0.1405021270730824,-0.1405021270730824,0
0.442,0.01,0.0,0.008217854511663984,0.011298318393791943,0.05054174544657891,0.008217854511663984,0.011298318393791943,0.05054174544657891,0.0,0.0,0.0,0.0,-0.13951979125045888,-0.13951979125045888,0
0.443,0.01,0.0,0.00822912164994627,0.011235998708823273,0.050161777125604,0.00822912164994627,0.011235998708823273,0.050161777125604,0.0,0.0,0.0,0.0,-0.13854337406037676,-0.13854337406037676,0
0.444,0.01,0.0,0.008240326590204461,0.011173922391878224,0.04978452010740433,0.008240326590204461,0.011173922391878224,0.04978452010740433,0.0,0.0,0.0,0.0,-0.1375728548915287,-0.1375728548915287,0
0.445,0.01,0.0,0.008251469575942074,0.011112089710618438,0.04940995718567385,0.008251469575942074,0.011112089710618438,0.04940995718567385,0.0,0.0,0.0,0.0,-0.1366082129276096,-0.1366082129276096,0
0.446,0.01,0.0,0.008262550850920381,0.011050500912959586,0.0490380712300706,0.008262550850920381,0.011050500912959586,0.0490380712300706,0.0,0.0,0.0,0.0,-0.13564942715408623,-0.13564942715408623,0
0.447,0.01,0.0,0.00827357065913882,0.010989156227343554,0.04866884518646134,0.00827357065913882,0.010989156227343554,0.04866884518646134,0.0,0.0,0.0,0.0,-0.13469647636485238,-0.13469647636485238,0
0.448,0.01,0.0,0.00828452924481564,0.01092805586300815,0.04830226207715252,0.00828452924481564,0.01092805586300815,0.04830226207715252,0.0,0.0,0.0,0.0,-0.13374933916872855,-0.13374933916872855,0
