time_s,armature_voltage_v,opposing_load_torque_nm,shaft_position_rad,shaft_speed_rad_s,armature_current_a
0.34,1.0,0.0,0.005579680881162432,0.037502054772560224,0.49329067921401193
0.341,1.0,0.0,0.0056172420426483715,0.0376202398334337,0.4943023346393165
0.342,1.0,0.0,0.005654921304043941,0.03773825453847435,0.49531196641609593
0.343,1.0,0.0,0.00569271849483447,0.03785609857120437,0.4963195785910095
0.34400000000000003,1.0,0.0,0.005730633444192399,0.03797377162231745,0.49732517520263764
0.34500000000000003,1.0,0.0,0.005768665980984416,0.03809127338959935,0.4983287602814977
0.34600000000000003,1.0,0.0,0.00580681593377851,0.03820860357784933,0.49933033785006004
0.34700000000000003,1.0,0.0,0.00584508313085094,0.03832576189880238,0.5003299119227639
0.34800000000000003,1.0,0.0,0.005883467400193138,0.03844274807105219,0.5013274865060334
0.34900000000000003,1.0,0.0,0.0059219685695185275,0.03855956181997499,0.5023230655982935
0.35000000000000003,1.0,0.0,0.005960586466269267,0.03867620287765406,0.5033166531899856
0.35100000000000003,1.0,0.0,0.005999320917622919,0.03879267098280509,0.5043082532635834
0.352,1.0,0.0,0.006038171750499053,0.03890896588070225,0.5052978697936089
0.353,1.0,0.0,0.006077138791565755,0.03902508732310504,0.506285506746648
0.354,1.0,0.0,0.0061162218672460855,0.03914103506818587,0.5072711680813661
0.355,1.0,0.0,0.006155420803724454,0.03925680888045835,0.5082548577485242
0.356,1.0,0.0,0.006194735426952925,0.03937240853070638,0.5092365796909941
0.357,1.0,0.0,0.006234165562657453,0.03948783379591388,0.5102163378437745
0.358,1.0,0.0,0.0062737110363440445,0.03960308445919532,0.5111941361340061
0.359,1.0,0.0,0.0063133716733048606,0.03971816030972683,0.5121699784809876
0.36,1.0,0.0,0.00635314729862424,0.03983306114267818,0.5131438687961909
0.361,1.0,0.0,0.006393037737184658,0.039947786759145294,0.5141158109832771
0.362,1.0,0.0,0.006433042813672623,0.040062336966083564,0.5150858089381115
0.363,1.0,0.0,0.006473162352584501,0.04017671157624177,0.5160538665487793
0.364,1.0,0.0,0.006513396178232276,0.04029091040809673,0.517019987695601
0.365,1.0,0.0,0.006553744114749244,0.040404933285788536,0.5179841762511477
0.366,1.0,0.0,0.00659420598609565,0.040518780039056554,0.5189464360802566
0.367,1.0,0.0,0.0066347816160642475,0.040632450503176,0.5199067710400465
0.368,1.0,0.0,0.006675470828285809,0.04074594451889518,0.5208651849799325
0.369,1.0,0.0,0.006716273446234565,0.04085926193237339,0.521821681741642
0.37,1.0,0.0,0.006757189293233586,0.0409724025951194,0.5227762651592296
0.371,1.0,0.0,0.006798218192460101,0.04108536636393066,0.5237289390590922
0.372,1.0,0.0,0.0068393599669507536,0.041198153100833,0.5246797072599847
0.373,1.0,0.0,0.006880614439606805,0.041310762673021056,0.5256285735730345
0.374,1.0,0.0,0.00692198143319927,0.04142319495279922,0.526575541801757
0.375,1.0,0.0,0.006963460770373997,0.041535449817523266,0.5275206157420709
0.376,1.0,0.0,0.007005052273656692,0.041647527149542514,0.5284637991823128
0.377,1.0,0.0,0.007046755765457887,0.04175942683614262,0.5294050959032527
0.378,1.0,0.0,0.00708857106807784,0.04187114876948893,0.5303445096781086
0.379,1.0,0.0,0.007130498003711391,0.04198269284657041,0.531282044272562
0.38,1.0,0.0,0.00717253639445276,0.04209405896914419,0.5322177034447723
0.381,1.0,0.0,0.007214686062300282,0.0422052470436806,0.533151490945392
0.382,1.0,0.0,0.007256946829161099,0.04231625698130884,0.534083410517582
0.383,1.0,0.0,0.007299318516855791,0.042427088697763175,0.5350134658970257
0.384,1.0,0.0,0.007341800947122947,0.04253774211332966,0.5359416608119443
0.385,1.0,0.0,0.0073843939416236995,0.04264821715279347,0.5368679989831117
0.386,1.0,0.0,0.007427097321946195,0.04275851374538668,0.5377924841238689
0.387,1.0,0.0,0.007469910909610011,0.04286863182473668,0.5387151199401393
0.388,1.0,0.0,0.00751283452607053,0.04297857132881503,0.5396359101304431
0.389,1.0,0.0,0.007555867992723258,0.04308833219988689,0.5405548583859118
0.39,1.0,0.0,0.007599011130908091,0.04319791438446096,0.5414719683903033
0.391,1.0,0.0,0.007642263761913535,0.043307317833239906,0.5423872438200165
0.392,1.0,0.0,0.0076856257069808755,0.04341654250107135,0.5433006883441055
0.393,1.0,0.0,0.007729096787308298,0.04352558834689927,0.5442123056242947
0.394,1.0,0.0,0.007772676824054959,0.043634455333716016,0.545122099314993
0.395,1.0,0.0,0.007816365638345014,0.04374314342851472,0.5460300730633088
0.396,1.0,0.0,0.007860163051271591,0.04385165260224223,0.5469362305090637
0.397,1.0,0.0,0.00790406888390072,0.04395998282975256,0.5478405752848079
0.398,1.0,0.0,0.007948082957275221,0.044068134089760735,0.5487431110158341
0.399,1.0,0.0,0.007992205092418544,0.04417610636479719,0.5496438413201918
0.4,1.0,0.0,0.008036435110338554,0.04428389964116262,0.5505427698087024
0.401,1.0,0.0,0.008080772832031284,0.04439151390888323,0.5514399000849728
0.402,1.0,0.0,0.008125218078484637,0.04449894916166656,0.5523352357454101
0.403,1.0,0.0,0.008169770670682048,0.04460620539685763,0.5532287803792358
0.404,1.0,0.0,0.008214430429606097,0.04471328261539567,0.5541205375685003
0.405,1.0,0.0,0.008259197176242081,0.04482018082177117,0.5550105108880969
0.406,1.0,0.0,0.008304070731581547,0.044926900023983474,0.5558987039057762
0.40700000000000003,1.0,0.0,0.008349050916625779,0.04503344023349874,0.5567851201821602
0.40800000000000003,1.0,0.0,0.008394137552389241,0.045139801465208365,0.5576697632707565
0.40900000000000003,1.0,0.0,0.008439330459902986,0.04524598373738784,0.5585526367179724
0.41000000000000003,1.0,0.0,0.008484629460218013,0.04535198707165601,0.5594337440631293
0.41100000000000003,1.0,0.0,0.0085300343744086,0.04545781149293478,0.5603130888384762
0.41200000000000003,1.0,0.0,0.00857554502357558,0.04556345702940918,0.5611906745692045
0.41300000000000003,1.0,0.0,0.008621161228849586,0.04566892371248793,0.5620665047734614
0.41400000000000003,1.0,0.0,0.008666882811394255,0.045774211576764326,0.5629405829623644
0.41500000000000004,1.0,0.0,0.008712709592409393,0.04587932065997759,0.5638129126400149
0.41600000000000004,1.0,0.0,0.008758641393134104,0.04598425100297456,0.5646834973035122
0.417,1.0,0.0,0.008804678034849876,0.046089002649671855,0.5655523404429679
0.418,1.0,0.0,0.008850819338883632,0.04619357564701834,0.5664194455415191
0.419,1.0,0.0,0.008897065126610745,0.04629797004495805,0.567284816075343
0.42,1.0,0.0,0.008943415219458016,0.04640218589639345,0.5681484555136699
0.421,1.0,0.0,0.008989869438906608,0.046506223257149114,0.5690103673187977
0.422,1.0,0.0,0.00903642760649496,0.04661008218593574,0.5698705549461057
0.423,1.0,0.0,0.009083089543821646,0.046713762744314574,0.5707290218440678
0.424,1.0,0.0,0.009129855072548217,0.04681726499666215,0.5715857714542668
0.425,1.0,0.0,0.009176724014401984,0.046920589010135474,0.5724408072114078
0.426,1.0,0.0,0.0092236961911788,0.04702373485463747,0.573294132543332
0.427,1.0,0.0,0.009270771424745777,0.04712670260278288,0.5741457508710303
0.428,1.0,0.0,0.009317949537043983,0.04722949232986444,0.5749956656086571
0.429,1.0,0.0,0.009365230350091104,0.047332104113819454,0.5758438801635438
0.43,1.0,0.0,0.00941261368598407,0.04743453803519669,0.5766903979362122
0.431,1.0,0.0,0.009460099366901654,0.047536794177123635,0.5775352223203883
0.432,1.0,0.0,0.009507687215107034,0.04763887262527409,0.5783783567030159
0.433,1.0,0.0,0.009555377052950315,0.04774077346783604,0.5792198044642695
0.434,1.0,0.0,0.00960316870287104,0.04784249679547999,0.5800595689775687
0.435,1.0,0.0,0.00965106198740065,0.04794404270132748,0.580897653609591
0.436,1.0,0.0,0.009699056729164917,0.04804541128092003,0.5817340617202853
0.437,1.0,0.0,0.009747152750886357,0.04814660263218837,0.5825687966628854
0.438,1.0,0.0,0.009795349875386591,0.04824761685542196,0.5834018617839235
0.439,1.0,0.0,0.009843647925588703,0.04834845405323892,0.5842332604232433
0.44,1.0,0.0,0.009892046724519545,0.048449114330556146,0.5850629959140135
0.441,1.0,0.0,0.00994054609531202,0.04854959779455985,0.5858910715827407
0.442,1.0,0.0,0.009989145861207345,0.04864990455467632,0.5867174907492834
0.443,1.0,0.0,0.010037845845557267,0.04875003472254305,0.5875422567268646
0.444,1.0,0.0,0.010086645871826266,0.04884998841198015,0.588365372822085
0.445,1.0,0.0,0.010135545763593719,0.04894976573896199,0.5891868423349369
0.446,1.0,0.0,0.010184545344556048,0.04904936682158927,0.5900066685588166
0.447,1.0,0.0,0.010233644438528824,0.04914879178006127,0.5908248547805376
0.448,1.0,0.0,0.010282842869448855,0.0492480407366484,0.5916414042803444
0.449,1.0,0.0,0.010332140461376245,0.04934711381566512,0.5924563203319247
0.45,1.0,0.0,0.01038153703849642,0.04944601114344301,0.5932696062024231
0.451,1.0,0.0,0.010431032425122137,0.04954473284830429,0.5940812651524536
0.452,1.0,0.0,0.010480626445695463,0.04964327906053543,0.5948913004361134
0.453,1.0,0.0,0.010530318924789719,0.049741649912361185,0.5956997153009949
0.454,1.0,0.0,0.01058010968711141,0.049839845537918814,0.5965065129881993
0.455,1.0,0.0,0.010629998557502122,0.04993786607323261,0.5973116967323497
0.456,1.0,0.0,0.010679985360940404,0.0500357116561887,0.5981152697616032
0.457,1.0,0.0,0.010730069922543604,0.05013338242651003,0.5989172352976645
0.458,1.0,0.0,0.010780252067569706,0.05023087852573178,0.5997175965557985
0.459,1.0,0.0,0.010830531621419124,0.05032820009717682,0.600516356744843
0.46,1.0,0.0,0.010880908409636477,0.05042534728593161,0.6013135190672221
0.461,1.0,0.0,0.010931382257912348,0.05052232023882222,0.602109086718958
0.462,1.0,0.0,0.010981952992084999,0.05061911910439073,0.6029030628896845
0.463,1.0,0.0,0.011032620438142083,0.05071574403287173,0.6036954507626597
0.464,1.0,0.0,0.01108338442222233,0.050812195176169195,0.6044862535147784
0.465,1.0,0.0,0.011134244770617193,0.0509084726878335,0.6052754743165846
0.466,1.0,0.0,0.011185201309772495,0.05100457672303877,0.6060631163322849
0.467,1.0,0.0,0.01123625386629003,0.051100507438560414,0.6068491827197607
0.468,1.0,0.0,0.011287402266929158,0.05119626499275288,0.6076336766305805
0.46900000000000003,1.0,0.0,0.01133864633860838,0.051291849545527686,0.608416601210013
0.47000000000000003,1.0,0.0,0.011389985908406874,0.05138726125833168,0.6091979595970392
0.47100000000000003,1.0,0.0,0.011441420803566024,0.051482500294125495,0.6099777549243653
0.47200000000000003,1.0,0.0,0.011492950851490923,0.05157756681736224,0.6107559903184354
0.47300000000000003,1.0,0.0,0.011544575879751854,0.05167246099396644,0.6115326688994432
0.47400000000000003,1.0,0.0,0.011596295716085754,0.05176718299131318,0.6123077937813451
0.47500000000000003,1.0,0.0,0.011648110188397648,0.051861732978207474,0.6130813680718725
0.47600000000000003,1.0,0.0,0.011700019124762076,0.05195611112486384,0.613853394872544
0.47700000000000004,1.0,0.0,0.011752022353424485,0.05205031760288611,0.6146238772786781
0.47800000000000004,1.0,0.0,0.011804119702802615,0.052144352585247425,0.6153928183794053
0.47900000000000004,1.0,0.0,0.011856311001487855,0.052238216246270494,0.6161602212576807
0.48,1.0,0.0,0.011908596078246582,0.05233190876160799,0.616926088990296
0.481,1.0,0.0,0.011960974762021483,0.052425430308223206,0.617690424647892
0.482,1.0,0.0,0.01201344688193286,0.052518781064370905,0.618453231294971
0.483,1.0,0.0,0.0120660122672799,0.05261196120957835,0.6192145119899084
0.484,1.0,0.0,0.012118670747541952,0.052704970924626594,0.6199742697849657
0.485,1.0,0.0,0.012171422152379761,0.052797810391531856,0.6207325077263023
0.486,1.0,0.0,0.0122242663116367,0.052890479793527234,0.6214892288539876
0.487,1.0,0.0,0.012277203055339978,0.05298297931504452,0.6222444362020134
0.488,1.0,0.0,0.012330232213701824,0.05307530914169621,0.622998132798306
0.489,1.0,0.0,0.012383353617120663,0.053167469460257744,0.6237503216647378
0.49,1.0,0.0,0.012436567096182271,0.05325946045864994,0.62450100581714
0.491,1.0,0.0,0.012489872481660912,0.05335128232592154,0.6252501882653144
0.492,1.0,0.0,0.01254326960452045,0.053442935252232045,0.6259978720130455
0.493,1.0,0.0,0.012596758295915464,0.05353441942883465,0.6267440600581121
0.494,1.0,0.0,0.012650338387192317,0.05362573504805939,0.6274887553923001
0.495,1.0,0.0,0.012704009709890243,0.053716882303296506,0.6282319610014134
0.496,1.0,0.0,0.012757772095742383,0.053807861388979895,0.6289736798652868
0.497,1.0,0.0,0.012811625376676829,0.05389867250057084,0.6297139149577974
0.498,1.0,0.0,0.012865569384817642,0.05398931583454184,0.6304526692468764
0.499,1.0,0.0,0.012919603952485852,0.05407979158836063,0.6311899456945212
0.5,1.0,0.0,0.012973728912200451,0.05417009996047441,0.6319257472568075
0.501,1.0,0.0,0.013027944096679359,0.054260241150294174,0.6326600768839002
0.502,1.0,0.0,0.013082249338840383,0.0543502153581793,0.6333929375200663
0.503,1.0,0.0,0.013136644471802161,0.05444002278542218,0.6341243321036858
0.504,1.0,0.0,0.013191129328885077,0.05452966363423315,0.6348542635672639
0.505,1.0,0.0,0.01324570374361218,0.05461913810772547,0.6355827348374428
0.506,1.0,0.0,0.01330036754971008,0.05470844640990054,0.6363097488350127
0.507,1.0,0.0,0.013355120581109827,0.05479758874563323,0.6370353084749244
0.508,1.0,0.0,0.013409962671947771,0.054886565320657395,0.6377594166663004
0.509,1.0,0.0,0.013464893656566425,0.05497537634155153,0.6384820763124468
0.51,1.0,0.0,0.013519913369515293,0.05506402201572458,0.6392032903108644
0.511,1.0,0.0,0.013575021645551702,0.0551525025514019,0.639923061553261
0.512,1.0,0.0,0.013630218319641601,0.05524081815761141,0.6406413929255622
0.513,1.0,0.0,0.013685503226960367,0.055328969044169805,0.6413582873079238
0.514,1.0,0.0,0.013740876202893581,0.05541695542166902,0.6420737475747424
0.515,1.0,0.0,0.013796337083037798,0.05550477750146278,0.6427877765946678
0.516,1.0,0.0,0.013851885703201299,0.05559243549565327,0.6435003772306136
0.517,1.0,0.0,0.013907521899404843,0.05567992961707804,0.6442115523397691
0.518,1.0,0.0,0.013963245507882381,0.055767260079296964,0.644921304773611
0.519,1.0,0.0,0.014019056365081786,0.055854427096579395,0.6456296373779141
0.52,1.0,0.0,0.014074954307665545,0.055941430883891426,0.6463365529927633
0.521,1.0,0.0,0.014130939172511455,0.05602827165688328,0.6470420544525645
0.522,1.0,0.0,0.014187010796713305,0.05611494963187691,0.6477461445860562
0.523,1.0,0.0,0.01424316901758153,0.05620146502585363,0.6484488262163208
0.524,1.0,0.0,0.014299413672643875,0.05628781805644197,0.649150102160796
0.525,1.0,0.0,0.014355744599646033,0.056374008941905605,0.6498499752312856
0.526,1.0,0.0,0.014412161636552269,0.05646003790113142,0.6505484482339712
0.527,1.0,0.0,0.014468664621546045,0.05654590515361776,0.6512455239694231
0.528,1.0,0.0,0.014525253393030619,0.05663161091946274,0.651941205232612
0.529,1.0,0.0,0.014581927789629646,0.05671715541935273,0.6526354948129195
0.53,1.0,0.0,0.014638687650187755,0.056802538874550924,0.6533283954941498
0.531,1.0,0.0,0.014695532813771122,0.05688776150688606,0.6540199100545405
0.532,1.0,0.0,0.01475246311966803,0.05697282353874128,0.654710041266774
0.533,1.0,0.0,0.014809478407389417,0.05705772519304307,0.6553987918979883
0.534,1.0,0.0,0.014866578516669414,0.057142466693250356,0.6560861647097883
0.535,1.0,0.0,0.014923763287465875,0.05722704826334369,0.6567721624582565
0.536,1.0,0.0,0.01498103255996089,0.057311470127814595,0.6574567878939646
0.537,1.0,0.0,0.01503838617456129,0.05739573251165498,0.6581400437619838
0.538,1.0,0.0,0.015095823971899146,0.057479835640346706,0.6588219328018965
0.539,1.0,0.0,0.015153345792832252,0.057563779739851245,0.6595024577478067
0.54,1.0,0.0,0.015210951478444593,0.05764756503659947,0.6601816213283512
0.541,1.0,0.0,0.015268640870046825,0.05773119175748155,0.6608594262667105
0.542,1.0,0.0,0.015326413809176712,0.057814660129836964,0.6615358752806193
0.543,1.0,0.0,0.01538427013759958,0.05789797038144459,0.6622109710823783
0.544,1.0,0.0,0.01544220969730875,0.057981122740512966,0.6628847163788639
0.545,1.0,0.0,0.015500232330525965,0.058064117435670595,0.66355711387154
0.546,1.0,0.0,0.015558337879701798,0.0581469546959564,0.6642281662564683
0.547,1.0,0.0,0.015616526187516064,0.05822963475081026,0.6648978762243191
0.548,1.0,0.0,0.015674797096878215,0.05831215783006367,0.665566246460382
0.549,1.0,0.0,0.015733150450927724,0.058394524163930504,0.6662332796445771
0.55,1.0,0.0,0.01579158609303447,0.05847673398299787,0.6668989784514654
0.551,1.0,0.0,0.0158501038667991,0.05855878751821704,0.6675633455502592
0.552,1.0,0.0,0.015908703616053385,0.058640685000894546,0.6682263836048334
0.553,1.0,0.0,0.015967385184860586,0.05872242666268331,0.6688880952737357
0.554,1.0,0.0,0.016026148417515783,0.05880401273557395,0.6695484832101974
0.555,1.0,0.0,0.016084993158546206,0.05888544345188607,0.6702075500621442
0.556,1.0,0.0,0.01614391925271157,0.05896671904425977,0.6708652984722061
0.557,1.0,0.0,0.01620292654500439,0.05904783974564715,0.6715217310777291
0.558,1.0,0.0,0.016262014880650284,0.05912880578930398,0.6721768505107847
0.559,1.0,0.0,0.01632118410510827,0.05920961740878144,0.672830659398181
0.56,1.0,0.0,0.016380434064071064,0.059290274837917906,0.6734831603614729
0.561,1.0,0.0,0.01643976460346536,0.05937077831083093,0.6741343560169731
0.562,1.0,0.0,0.016499175569452112,0.0594511280619092,0.6747842489757618
0.5630000000000001,1.0,0.0,0.01655866680842678,0.05953132432580468,0.675432841843698
0.5640000000000001,1.0,0.0,0.01661823816701962,0.05961136733742477,0.6760801372214291
0.5650000000000001,1.0,0.0,0.016677889492095917,0.0596912573319246,0.676726137704402
0.5660000000000001,1.0,0.0,0.016737620630756227,0.05977099454469941,0.6773708458828731
0.5670000000000001,1.0,0.0,0.016797431430336615,0.05985057921137696,0.6780142643419187
0.5680000000000001,1.0,0.0,0.016857321738408895,0.059930011567810096,0.6786563956614454
0.5690000000000001,1.0,0.0,0.01691729140278084,0.06000929185006938,0.6792972424162005
0.5700000000000001,1.0,0.0,0.0169773402714964,0.06008842029443577,0.6799368071757822
0.5710000000000001,1.0,0.0,0.017037468192835904,0.06016739713739343,0.68057509250465
0.5720000000000001,1.0,0.0,0.017097675015316272,0.060246222615622576,0.6812121009621347
0.5730000000000001,1.0,0.0,0.017157960587691194,0.060324896965992456,0.6818478351024491
0.5740000000000001,1.0,0.0,0.01721832475895132,0.06040342042555437,0.6824822974746976
0.5750000000000001,1.0,0.0,0.017278767378324438,0.060481793231534756,0.6831154906228869
0.5760000000000001,1.0,0.0,0.017339288295275652,0.06056001562132843,0.6837474170859362
0.577,1.0,0.0,0.017399887359507548,0.060638087832491805,0.684378079397687
0.578,1.0,0.0,0.017460564420960327,0.06071601010273626,0.6850074800869135
0.579,1.0,0.0,0.017521319329811998,0.06079378266992157,0.6856356216773325
0.58,1.0,0.0,0.017582151936478482,0.06087140577204937,0.6862625066876139
0.581,1.0,0.0,0.017643062091613787,0.06094887964725677,0.6868881376313903
0.582,1.0,0.0,0.01770404964611011,0.06102620453380997,0.6875125170172676
0.583,1.0,0.0,0.017765114451097984,0.06110338067009796,0.6881356473488344
0.584,1.0,0.0,0.017826256357946386,0.06118040829462637,0.6887575311246726
0.585,1.0,0.0,0.017887475218262852,0.06125728764601128,0.6893781708383672
0.586,1.0,0.0,0.017948770883893597,0.06133401896297317,0.6899975689785159
0.587,1.0,0.0,0.018010143206923592,0.061410602484330945,0.6906157280287398
0.588,1.0,0.0,0.018071592039676686,0.06148703844899597,0.6912326504676928
0.589,1.0,0.0,0.01813311723471568,0.061563327095966264,0.6918483387690716
0.59,1.0,0.0,0.01819471864484241,0.061639468664320636,0.6924627954016257
0.591,1.0,0.0,0.01825639612309783,0.06171546339321304,0.6930760228291674
0.592,1.0,0.0,0.01831814952276209,0.061791311521866864,0.6936880235105813
0.593,1.0,0.0,0.018379978697354582,0.06186701328956938,0.6942987998998347
0.594,1.0,0.0,0.018441883500634023,0.061942568935666194,0.6949083544459866
0.595,1.0,0.0,0.018503863786598507,0.0620179786995558,0.6955166895931985
0.596,1.0,0.0,0.018565919409485546,0.06209324282068417,0.6961238077807432
0.597,1.0,0.0,0.01862805022377212,0.06216836153853947,0.6967297114430155
0.598,1.0,0.0,0.01869025608417471,0.062243335092646714,0.6973344030095412
0.599,1.0,0.0,0.01875253684564935,0.06231816372256262,0.6979378849049872
0.6,1.0,0.0,0.018814892363391632,0.06239284766787043,0.698540159549171
0.601,1.0,0.0,0.018877322492836756,0.062467387168174855,0.6991412293570709
0.602,1.0,0.0,0.018939827089659522,0.06254178246309702,0.6997410967388348
0.603,1.0,0.0,0.019002406009774365,0.06261603379226953,0.7003397640997906
0.604,1.0,0.0,0.019065059109335356,0.06269014139533154,0.7009372338404556
0.605,1.0,0.0,0.019127786244736204,0.0627641055119239,0.7015335083565459
0.606,1.0,0.0,0.01919058727261026,0.06283792638168442,0.7021285900389863
0.607,1.0,0.0,0.019253462049830507,0.06291160424424308,0.7027224812739197
0.608,1.0,0.0,0.01931641043350955,0.06298513933921736,0.7033151844427167
0.609,1.0,0.0,0.019379432280999614,0.06305853190620765,0.7039067019219851
0.61,1.0,0.0,0.0194425274498925,0.06313178218479268,0.7044970360835795
0.611,1.0,0.0,0.01950569579801958,0.06320489041452498,0.7050861892946108
0.612,1.0,0.0,0.019568937183451773,0.06327785683492648,0.7056741639174553
0.613,1.0,0.0,0.019632251464499484,0.06335068168548404,0.706260962309765
0.614,1.0,0.0,0.019695638499712606,0.06342336520564515,0.7068465868244761
0.615,1.0,0.0,0.019759098147880443,0.06349590763481364,0.707431039809819
0.616,1.0,0.0,0.019822630268031688,0.0635683092123454,0.7080143236093276
0.617,1.0,0.0,0.01988623471943436,0.06364057017754421,0.7085964405618486
0.618,1.0,0.0,0.019949911361595747,0.0637126907696576,0.7091773930015508
0.619,1.0,0.0,0.02001366005426237,0.06378467122787276,0.7097571832579347
0.62,1.0,0.0,0.020077480657419898,0.06385651179131248,0.7103358136558415
0.621,1.0,0.0,0.020141373031293087,0.0639282126990312,0.7109132865154628
0.622,1.0,0.0,0.020205337036345715,0.06399977419001103,0.7114896041523496
0.623,1.0,0.0,0.020269372533280497,0.06407119650315789,0.7120647688774215
0.624,1.0,0.0,0.020333479383039026,0.06414247987729761,0.7126387829969764
0.625,1.0,0.0,0.02039765744680167,0.0642136245511722,0.713211648812699
0.626,1.0,0.0,0.0204619065859875,0.06428463076343606,0.713783368621671
0.627,1.0,0.0,0.02052622666225419,0.06435549875265227,0.7143539447163795
0.628,1.0,0.0,0.020590617537497944,0.06442622875728896,0.7149233793847262
0.629,1.0,0.0,0.020655079073853364,0.06449682101571566,0.7154916749100372
0.63,1.0,0.0,0.020719611133693392,0.06456727576619979,0.7160588335710716
0.631,1.0,0.0,0.02078421357962917,0.06463759324690309,0.7166248576420308
0.632,1.0,0.0,0.020848886274509953,0.06470777369587812,0.7171897493925674
0.633,1.0,0.0,0.020913629081422996,0.06477781735106489,0.7177535110877948
0.634,1.0,0.0,0.02097844186369343,0.06484772445028741,0.7183161449882958
0.635,1.0,0.0,0.021043324484884152,0.0649174952312504,0.7188776533501315
0.636,1.0,0.0,0.021108276808795706,0.06498712993153592,0.7194380384248512
0.637,1.0,0.0,0.021173298699466152,0.06505662878860013,0.7199973024595004
0.638,1.0,0.0,0.021238390021170943,0.0651259920397701,0.7205554476966306
0.639,1.0,0.0,0.02130355063842279,0.06519521992224055,0.7211124763743076
0.64,1.0,0.0,0.021368780415971542,0.06526431267307078,0.7216683907261212
0.641,1.0,0.0,0.021434079218804025,0.06533327052918156,0.7222231929811933
0.642,1.0,0.0,0.021499446912143925,0.06540209372735202,0.7227768853641876
0.643,1.0,0.0,0.02156488336145163,0.06547078250421666,0.7233294700953181
0.644,1.0,0.0,0.021630388432424087,0.06553933709626239,0.7238809493903581
0.645,1.0,0.0,0.021695961990994658,0.06560775773982552,0.7244313254606489
0.646,1.0,0.0,0.02176160390333297,0.06567604467108894,0.7249806005131091
0.647,1.0,0.0,0.021827314035844744,0.06574419812607914,0.725528776750243
0.648,1.0,0.0,0.021893092255171658,0.06581221834066348,0.7260758563701495
0.649,1.0,0.0,0.021958938428191167,0.06588010555054735,0.7266218415665311
0.65,1.0,0.0,0.022024852422016364,0.06594785999127142,0.7271667345287025
0.651,1.0,0.0,0.022090834103995784,0.06601548189820888,0.7277105374415996
0.652,1.0,0.0,0.022156883341713257,0.06608297150656284,0.728253252485788
0.653,1.0,0.0,0.022223000002987728,0.06615032905136356,0.7287948818374717
0.654,1.0,0.0,0.022289183955873086,0.06621755476746596,0.729335427668502
0.655,1.0,0.0,0.02235543506865799,0.06628464888954695,0.7298748921463863
0.656,1.0,0.0,0.022421753209865673,0.0663516116521029,0.7304132774342966
0.657,1.0,0.0,0.02248813824825379,0.06641844328944717,0.730950585691078
0.658,1.0,0.0,0.022554590052814207,0.06648514403570754,0.7314868190712577
0.659,1.0,0.0,0.022621108492772827,0.0665517141248239,0.7320219797250535
0.66,1.0,0.0,0.022687693437589394,0.06661815379054568,0.7325560697983823
0.661,1.0,0.0,0.02275434475695731,0.06668446326642961,0.7330890914328688
0.662,1.0,0.0,0.02282106232080343,0.06675064278583727,0.7336210467658542
0.663,1.0,0.0,0.02288784599928788,0.06681669258193282,0.7341519379304043
0.664,1.0,0.0,0.022954695662803844,0.06688261288768073,0.7346817670553188
0.665,1.0,0.0,0.02302161118197738,0.06694840393584346,0.7352105362651392
0.666,1.0,0.0,0.02308859242766719,0.06701406595897932,0.7357382476801575
0.667,1.0,0.0,0.023155639270964447,0.06707959918944022,0.7362649034164247
0.668,1.0,0.0,0.023222751583192563,0.06714500385936951,0.7367905055857592
0.669,1.0,0.0,0.02328992923590699,0.06721028020069993,0.7373150562957557
0.67,1.0,0.0,0.023357172100895007,0.06727542844515133,0.7378385576497928
0.671,1.0,0.0,0.023424480050175504,0.06734044882422882,0.7383610117470423
0.672,1.0,0.0,0.023491852955998767,0.06740534156922055,0.738882420682477
0.673,1.0,0.0,0.02355929069084627,0.06747010691119576,0.7394027865468795
0.674,1.0,0.0,0.023626793127430434,0.06753474508100282,0.7399221114268504
0.675,1.0,0.0,0.023694360138694425,0.06759925630926723,0.7404403974048165
0.676,1.0,0.0,0.02376199159781192,0.06766364082638969,0.7409576465590393
0.677,1.0,0.0,0.023829687378186883,0.06772789886254423,0.7414738609636236
0.678,1.0,0.0,0.023897447353453338,0.06779203064767625,0.7419890426885251
0.679,1.0,0.0,0.02396527139747514,0.06785603641150083,0.7425031937995595
0.68,1.0,0.0,0.024033159384345738,0.06791991638350073,0.7430163163584104
0.681,1.0,0.0,0.024101111188387953,0.0679836707929247,0.7435284124226373
0.682,1.0,0.0,0.024169126684153736,0.06804729986878567,0.7440394840456844
0.683,1.0,0.0,0.02423720574642393,0.06811080383985904,0.7445495332768884
0.684,1.0,0.0,0.02430534825020804,0.06817418293468092,0.7450585621614869
0.685,1.0,0.0,0.024373554070743975,0.06823743738154645,0.7455665727406264
0.686,1.0,0.0,0.02444182308349783,0.06830056740850814,0.7460735670513708
0.687,1.0,0.0,0.02451015516416363,0.06836357324337422,0.7465795471267095
0.6880000000000001,1.0,0.0,0.024578550188663072,0.06842645511370704,0.747084514995565
0.6890000000000001,1.0,0.0,0.024647008033145304,0.06848921324682142,0.747588472682802
0.6900000000000001,1.0,0.0,0.024715528573986664,0.06855184786978315,0.7480914222092346
0.6910000000000001,1.0,0.0,0.024784111687790423,0.06861435920940737,0.7485933655916349
